complaint_id,source_channel,timestamp,raw_text,language_ground_truth,department_ground_truth,category_ground_truth,locality_ground_truth,ward_ground_truth,urgency_ground_truth,incident_id,status,resolved_at
CMP-0011,CM Helpline,2026-09-04T08:52:00,"M.P. Nagar side trickle flow aa raha hai municipal line se, please check karo.",Hinglish,Water Supply,Low water pressure,MP Nagar,47,Medium,INC-0001,Resolved,2026-09-09T07:52:00
CMP-0004,CM Helpline,2026-09-04T11:09:00,"एमपी नगर क्षेत्र में नल से बहुत कम पानी आ रहा है, कृपया प्रेशर की जांच करवाएं।",Hindi,Water Supply,Low water pressure,MP Nagar,47,Medium,INC-0001,Resolved,2026-09-06T11:09:00
CMP-0010,Mobile App,2026-09-04T11:59:00,MP Nagar में एक महीने से पानी का प्रेशर बहुत धीमा है। टंकी भरने में घंटों लग रहे हैं।,Hindi,Water Supply,Low water pressure,MP Nagar,47,Medium,INC-0001,Resolved,2026-09-08T16:59:00
CMP-0477,CM Helpline,2026-09-04T20:00:00,Storm drain choked with plastic and silt in Sonagiri. Dirty water overflowing onto road.,English,Drainage,Drain blockage,Sonagiri,61,High,INC-0322,Resolved,2026-09-06T04:00:00
CMP-0696,CM Helpline,2026-09-04T21:00:00,"Barkheda road pe dead animal pada hua hai 1 week se, bahut badboo aa rahi hai, urgent remove karo.",Hinglish,Sanitation,Dead animal removal,Barkheda,59,High,INC-0541,Pending,
CMP-0003,CM Helpline,2026-09-04T22:37:00,MP Nagar में 3 दिन से पानी का प्रेशर बहुत धीमा है। टंकी भरने में घंटों लग रहे हैं।,Hindi,Water Supply,Low water pressure,MP Nagar,47,Medium,INC-0001,Resolved,2026-09-08T18:37:00
CMP-0008,Social Media,2026-09-04T23:40:00,एमपी नगर में 5 दिन से पानी का प्रेशर बहुत धीमा है। टंकी भरने में घंटों लग रहे हैं।,Hindi,Water Supply,Low water pressure,MP Nagar,47,Medium,INC-0001,Resolved,2026-09-06T12:40:00
CMP-0250,Municipal Helpline,2026-09-05T01:00:00,Live electrical wires exposed on metal pole in Koh-e-Fiza. Risk of electrocution in rain.,English,Street Lighting,Exposed wiring on pole,Koh-e-Fiza,8,Critical,INC-0095,Resolved,2026-09-08T17:00:00
CMP-0014,CM Helpline,2026-09-05T01:55:00,Massive pothole near Kolar road chunabhatti intersection causing traffic congestion and accidents.,English,Roads,Pothole,Chuna Bhatti,82,Medium,INC-0002,Resolved,2026-09-05T12:55:00
CMP-0547,CM Helpline,2026-09-05T06:00:00,अवधपुरी की पूरी सड़क पर पिछले 3 दिन से स्ट्रीट लाइट बंद है। रात में अंधेरा रहता है।,Hindi,Street Lighting,Streetlight not working,Awadhpuri,64,Low,INC-0392,In Progress,
CMP-0005,Social Media,2026-09-05T08:16:00,"MP Nagar side trickle flow aa raha hai municipal line se, please check karo.",Hinglish,Water Supply,Low water pressure,MP Nagar,47,Medium,INC-0001,Resolved,2026-09-05T21:16:00
CMP-0017,CM Helpline,2026-09-05T08:29:00,Massive pothole near Chuna Bhatti intersection causing traffic congestion and accidents.,English,Roads,Pothole,Chuna Bhatti,82,Medium,INC-0002,Resolved,2026-09-08T03:29:00
CMP-0006,Social Media,2026-09-05T10:39:00,"MP Nagar क्षेत्र में नल से बहुत कम पानी आ रहा है, कृपया प्रेशर की जांच करवाएं।",Hindi,Water Supply,Low water pressure,MP Nagar,47,Medium,INC-0001,Resolved,2026-09-05T21:39:00
CMP-0009,CM Helpline,2026-09-05T13:41:00,"MP Nagar me paani ka pressure bahut slow hai 3 din se, tanki nahi bhar pa rahi.",Hinglish,Water Supply,Low water pressure,MP Nagar,47,Medium,INC-0001,Resolved,2026-09-06T12:41:00
CMP-0012,CM Helpline,2026-09-05T15:20:00,"MP nagar market side trickle flow aa raha hai municipal line se, please check karo.",Hinglish,Water Supply,Low water pressure,MP Nagar,47,Medium,INC-0001,Resolved,2026-09-06T12:20:00
CMP-0648,Elected Representative,2026-09-05T18:00:00,"Bagsewaniya sector me complete blackout hai evening se, electricity board call pick nahi kar raha.",Hinglish,Electricity,Power outage,Bagsewaniya,54,High,INC-0493,In Progress,
CMP-0246,Social Media,2026-09-05T20:00:00,Bagsewaniya क्षेत्र में मुख्य नाला जाम होने से रिहायशी घरों के सामने जलभराव हो गया है।,Hindi,Drainage,Drain blockage,Bagsewaniya,54,High,INC-0091,Resolved,2026-09-07T16:00:00
CMP-0020,Elected Representative,2026-09-05T21:56:00,Deep craters developed on Chuna bhatti square road after rain. Major hazard for night commuters.,English,Roads,Pothole,Chuna Bhatti,82,Medium,INC-0002,Resolved,2026-09-06T10:56:00
CMP-0013,Mobile App,2026-09-06T01:57:00,"Chuna bhatti square square ke paas deep pothole hai, night me visible nahi hota, accident prone hai.",Hinglish,Roads,Pothole,Chuna Bhatti,82,Medium,INC-0002,Resolved,2026-09-08T19:57:00
CMP-0619,Municipal Helpline,2026-09-06T03:00:00,Storm drain choked with plastic and silt in Ashok Garden. Dirty water overflowing onto road.,English,Drainage,Drain blockage,Ashoka Garden,38,High,INC-0464,Resolved,2026-09-06T18:00:00
CMP-0576,Social Media,2026-09-06T04:00:00,Carcass of dead cattle on the road in आनंद नगर. Please dispatch sanitation squad immediately.,English,Sanitation,Dead animal removal,Anand Nagar,63,High,INC-0421,Pending,
CMP-0021,CM Helpline,2026-09-06T05:52:00,Massive pothole near Chuna Bhatti intersection causing traffic congestion and accidents.,English,Roads,Pothole,Chuna Bhatti,82,Medium,INC-0002,Resolved,2026-09-09T20:52:00
CMP-0450,CM Helpline,2026-09-06T06:00:00,Nehru Nagar me open plot pe unauthorized dumping ho rahi hai roz raat ko.,Hinglish,Sanitation,Open dumping,Nehru Nagar,26,Medium,INC-0295,Resolved,2026-09-08T06:00:00
CMP-0018,CM Helpline,2026-09-06T06:58:00,"Bhai Chuna bhatti square road ki halat kharab hai, gaddhe hi gaddhe hain, repair karwao please.",Hinglish,Roads,Pothole,Chuna Bhatti,82,Medium,INC-0002,Resolved,2026-09-08T08:58:00
CMP-0019,Elected Representative,2026-09-06T08:49:00,"Chuna Bhatti main road pe bahut bade potholes ho gaye hain, do-wheelers roz phisal rahe hain.",Hinglish,Roads,Pothole,Chuna Bhatti,82,Medium,INC-0002,Resolved,2026-09-06T13:49:00
CMP-0022,CM Helpline,2026-09-06T09:10:00,"चूना भट्टी रोड पर गड्ढों के कारण भयंकर ट्रैफिक जाम लग रहा है, तुरंत मरम्मत कराएं।",Hindi,Roads,Pothole,Chuna Bhatti,82,Medium,INC-0002,Resolved,2026-09-10T12:10:00
CMP-0015,Municipal Helpline,2026-09-06T12:29:00,"Chuna Bhatti रोड पर गड्ढों के कारण भयंकर ट्रैफिक जाम लग रहा है, तुरंत मरम्मत कराएं।",Hindi,Roads,Pothole,Chuna Bhatti,82,Medium,INC-0002,Resolved,2026-09-10T06:29:00
CMP-0314,Mobile App,2026-09-06T15:00:00,Kamla nagar thana side vacant land par building malwa dump kiya ja raha hai.,Hinglish,Sanitation,Open dumping,Kamla Nagar,29,Medium,INC-0159,Resolved,2026-09-09T04:00:00
CMP-0678,CM Helpline,2026-09-06T15:00:00,आनंद नगर क्षेत्र में मुख्य नाला जाम होने से रिहायशी घरों के सामने जलभराव हो गया है।,Hindi,Drainage,Drain blockage,Anand Nagar,63,High,INC-0523,In Progress,
CMP-0213,Municipal Helpline,2026-09-06T16:00:00,"साकेत नगर क्षेत्र में बिजली गुल है, ग्रिड या ट्रांसफार्मर में खराबी की आशंका है।",Hindi,Electricity,Power outage,Saket Nagar,53,High,INC-0058,In Progress,
CMP-0016,Municipal Helpline,2026-09-06T17:56:00,"Chuna Bhatti square ke paas deep pothole hai, night me visible nahi hota, accident prone hai.",Hinglish,Roads,Pothole,Chuna Bhatti,82,Medium,INC-0002,Resolved,2026-09-07T10:56:00
CMP-0415,Municipal Helpline,2026-09-06T21:00:00,Water trickle flow in Gandhi Nagar. Motor cannot lift water to domestic rooftop tanks.,English,Water Supply,Low water pressure,Gandhi Nagar,1,Medium,INC-0260,Resolved,2026-09-10T17:00:00
CMP-0554,Municipal Helpline,2026-09-06T22:00:00,Garbage dumped on Jahangirabad roadside for 2 days. Stray cattle and dogs scattering waste.,English,Sanitation,Garbage accumulation,Jahangirabad,41,Medium,INC-0399,Resolved,2026-09-10T06:00:00
CMP-0229,Municipal Helpline,2026-09-07T02:00:00,"Kotra area me power cut chal raha hai 2 din se, fan light sab band hai, please light chalu karo.",Hinglish,Electricity,Power outage,Kotra Sultanabad,28,High,INC-0074,Resolved,2026-09-09T06:00:00
CMP-0558,Municipal Helpline,2026-09-07T03:00:00,"Barkheda me drain blocked hai plastic ki wajah se, dirty water road pe overflow kar raha hai.",Hinglish,Drainage,Drain blockage,Barkheda,59,High,INC-0403,Pending,
CMP-0625,Mobile App,2026-09-07T04:00:00,कमला नगर में पिछले एक हफ्ते से अघोषित बिजली कटौती है। भीषण गर्मी में लोग परेशान हैं।,Hindi,Electricity,Power outage,Kamla Nagar,29,High,INC-0470,Resolved,2026-09-10T00:00:00
CMP-0744,Social Media,2026-09-07T06:00:00,"Bagsewaniya me bahut sara kachra jama ho gaya hai 4 din se, bohot gandi smell aa rahi hai.",Hinglish,Sanitation,Garbage accumulation,Bagsewaniya,54,Medium,INC-0589,Resolved,2026-09-11T17:00:00
CMP-0177,CM Helpline,2026-09-07T17:00:00,"बैरागढ़ क्षेत्र में बिजली गुल है, ग्रिड या ट्रांसफार्मर में खराबी की आशंका है।",Hindi,Electricity,Power outage,Bairagarh,3,High,INC-0042,Pending,
CMP-0239,CM Helpline,2026-09-07T18:00:00,"पंचशील नगर residential lane me sewage overflow ho raha hai, filthy smell aur health hazard hai.",Hinglish,Drainage,Overflowing sewage,Panchsheel Nagar,30,High,INC-0084,Resolved,2026-09-09T05:00:00
CMP-0647,CM Helpline,2026-09-07T18:00:00,"Panchsheel Nagar area me heavy voltage drop hai, appliances damage ho rahe hain.",Hinglish,Electricity,Low voltage,Panchsheel Nagar,30,Medium,INC-0492,In Progress,
CMP-0621,Mobile App,2026-09-08T05:00:00,"Shyamla gali me dogs ne 2 logo ko bite kiya hai, please dog catching vehicle bhejiye.",Hinglish,Public Health,Stray dog menace,Shyamla Hills,24,Medium,INC-0466,Pending,
CMP-0176,Mobile App,2026-09-08T08:00:00,"Bairagarh क्षेत्र में बिजली गुल है, ग्रिड या ट्रांसफार्मर में खराबी की आशंका है।",Hindi,Electricity,Power outage,Bairagarh,3,High,INC-0042,Pending,
CMP-0162,CM Helpline,2026-09-08T11:00:00,Streetlights on the entire stretch of Shahpura B sector are dark for 4 days. Safety hazard for women.,English,Street Lighting,Streetlight not working,Shahpura,50,Low,INC-0038,In Progress,
CMP-0164,Mobile App,2026-09-08T13:00:00,Light pole fixture not functional in Shahpura B sector. Area completely pitch dark at night.,English,Street Lighting,Streetlight not working,Shahpura,50,Low,INC-0038,In Progress,
CMP-0178,Municipal Helpline,2026-09-08T15:00:00,बैरागढ़ में पिछले 4 दिन से अघोषित बिजली कटौती है। भीषण गर्मी में लोग परेशान हैं।,Hindi,Electricity,Power outage,Bairagarh,3,High,INC-0042,Pending,
CMP-0259,Elected Representative,2026-09-08T15:00:00,Unscheduled power cut in Anand Nagar for the past 5 days. Inverter battery discharged.,English,Electricity,Power outage,Anand Nagar,63,High,INC-0104,Resolved,2026-09-11T19:00:00
CMP-0329,Social Media,2026-09-08T22:00:00,Deep craters developed on Saket Nagar road after rain. Major hazard for night commuters.,English,Roads,Pothole,Saket Nagar,53,Medium,INC-0174,Pending,
CMP-0334,Mobile App,2026-09-08T23:00:00,Lalghati square me kal se paani nahi aa raha hai. Bahut dikkat ho rahi hai.,Hinglish,Water Supply,Water outage,Lalghati,6,High,INC-0179,Resolved,2026-09-13T06:00:00
CMP-0163,Mobile App,2026-09-09T05:00:00,Streetlights on the entire stretch of Shahpura are dark for 3 days. Safety hazard for women.,English,Street Lighting,Streetlight not working,Shahpura,50,Low,INC-0038,In Progress,
CMP-0189,Elected Representative,2026-09-09T06:00:00,"Ashoka Garden area me mosquito breeding ho rahi hai, municipal team ko spray ke liye bolo.",Hinglish,Public Health,Mosquito breeding / fogging request,Ashoka Garden,38,Medium,INC-0046,Pending,
CMP-0686,CM Helpline,2026-09-09T16:00:00,जहांगीराबाद में आवासीय बस्ती के पास गंदा पानी जमा है। बदबू और मच्छरों से लोग परेशान हैं।,Hindi,Public Health,Stagnant water near habitation,Jahangirabad,41,Medium,INC-0531,In Progress,
CMP-0400,Mobile App,2026-09-09T17:00:00,Garbage collection van skipping Ashoka Garden lanes regularly. Waste piling up in households.,English,Sanitation,Irregular garbage collection,Ashoka Garden,38,Low,INC-0245,Resolved,2026-09-11T17:00:00
CMP-0666,Elected Representative,2026-09-09T17:00:00,"Kolar me drain blocked hai plastic ki wajah se, dirty water road pe overflow kar raha hai.",Hinglish,Drainage,Drain blockage,Kolar,80,High,INC-0511,Pending,
CMP-0699,Municipal Helpline,2026-09-09T21:00:00,"Bittan Market area me contaminated water supply ho rahi hai, bimar hone ka darr hai.",Hinglish,Water Supply,Contaminated water,Bittan Market,46,Critical,INC-0544,Resolved,2026-09-10T15:00:00
CMP-0439,Elected Representative,2026-09-09T23:00:00,Nullah blocked near Neelbad chouraha causing artificial waterlogging during light rains.,English,Drainage,Drain blockage,Neelbad,83,High,INC-0284,Pending,
CMP-0190,CM Helpline,2026-09-10T01:00:00,"Ashoka Garden क्षेत्र में डेंगू का खतरा बढ़ रहा है, कीटनाशक छिड़काव कराया जाए।",Hindi,Public Health,Mosquito breeding / fogging request,Ashoka Garden,38,Medium,INC-0046,Pending,
CMP-0191,Elected Representative,2026-09-10T03:00:00,"Ashoka Garden क्षेत्र में डेंगू का खतरा बढ़ रहा है, कीटनाशक छिड़काव कराया जाए।",Hindi,Public Health,Mosquito breeding / fogging request,Ashoka Garden,38,Medium,INC-0046,Pending,
CMP-0501,Mobile App,2026-09-10T05:00:00,"कमला नगर रोड पर जल प्रदाय लाइन में बड़ा लीकेज है, कृपया तुरंत मरम्मत करें।",Hindi,Water Supply,Water leakage,Kamla Nagar,29,Medium,INC-0346,Pending,
CMP-0460,Mobile App,2026-09-10T06:00:00,"Nehru Nagar में सफाई कर्मचारी कचरा नहीं उठा रहे हैं, चारों तरफ कूड़ा बिखरा पड़ा है।",Hindi,Sanitation,Garbage accumulation,Nehru Nagar,26,Medium,INC-0305,Pending,
